HHID,homeMGRA,income,personID,personNum,personType,personAge,Employment Category,StudentCategory,WorkSegment,SchoolSegment,WorkLocation,WorkLocationDistance,WorkLocationLogsum,SchoolLocation,SchoolLocationDistance,SchoolLocationLogsum
37,5,14000,74,2,4,55,3,3,-1,-1,8,0,0,-1,0,0
37,5,14000,74,2,4,55,3,3,-1,-1,9,0,0,-1,0,0
37,5,14000,74,2,4,55,3,3,-1,-1,10,0,0,-1,0,0
38,5,14000,75,2,4,55,3,3,-1,-1,1,0,0,-1,0,0
38,5,14000,75,2,4,55,3,3,-1,-1,2,0,0,-1,0,0
38,5,14000,75,2,4,55,3,3,-1,-1,3,0,0,-1,0,0
38,5,14000,75,2,4,55,3,3,-1,-1,4,0,0,-1,0,0
38,5,14000,75,2,4,55,3,3,-1,-1,5,0,0,-1,0,0
38,5,14000,75,2,4,55,3,3,-1,-1,6,0,0,-1,0,0
38,5,14000,75,2,4,55,3,3,-1,-1,7,0,0,-1,0,0
38,5,14000,75,2,4,55,3,3,-1,-1,8,0,0,-1,0,0
38,5,14000,75,2,4,55,3,3,-1,-1,9,0,0,-1,0,0
38,5,14000,75,2,4,55,3,3,-1,-1,10,0,0,-1,0,0
38,5,14000,76,1,1,35,1,3,0,-1,1,0,0,-1,0,0
38,5,14000,76,1,1,35,1,3,0,-1,2,0,0,-1,0,0
38,5,14000,76,1,1,35,1,3,0,-1,3,0,0,-1,0,0
38,5,14000,76,1,1,35,1,3,0,-1,4,0,0,-1,0,0
38,5,14000,76,1,1,35,1,3,0,-1,5,0,0,-1,0,0
38,5,14000,76,1,1,35,1,3,0,-1,6,0,0,-1,0,0
38,5,14000,76,1,1,35,1,3,0,-1,7,0,0,-1,0,0
38,5,14000,76,1,1,35,1,3,0,-1,8,0,0,-1,0,0
38,5,14000,76,1,1,35,1,3,0,-1,9,0,0,-1,0,0
38,5,14000,76,1,1,35,1,3,0,-1,10,0,0,-1,0,0
39,5,14000,77,2,4,55,3,3,-1,-1,1,0,0,-1,0,0
39,5,14000,77,2,4,55,3,3,-1,-1,2,0,0,-1,0,0
39,5,14000,77,2,4,55,3,3,-1,-1,3,0,0,-1,0,0
39,5,14000,77,2,4,55,3,3,-1,-1,4,0,0,-1,0,0
39,5,14000,77,2,4,55,3,3,-1,-1,5,0,0,-1,0,0
39,5,14000,77,2,4,55,3,3,-1,-1,6,0,0,-1,0,0
39,5,14000,77,2,4,55,3,3,-1,-1,7,0,0,-1,0,0
39,5,14000,77,2,4,55,3,3,-1,-1,8,0,0,-1,0,0
39,5,14000,77,2,4,55,3,3,-1,-1,9,0,0,-1,0,0
39,5,14000,77,2,4,55,3,3,-1,-1,10,0,0,-1,0,0
39,5,14000,78,1,1,35,1,3,0,-1,1,0,0,-1,0,0
39,5,14000,78,1,1,35,1,3,0,-1,2,0,0,-1,0,0
39,5,14000,78,1,1,35,1,3,0,-1,3,0,0,-1,0,0
39,5,14000,78,1,1,35,1,3,0,-1,4,0,0,-1,0,0
39,5,14000,78,1,1,35,1,3,0,-1,5,0,0,-1,0,0
39,5,14000,78,1,1,35,1,3,0,-1,6,0,0,-1,0,0
39,5,14000,78,1,1,35,1,3,0,-1,7,0,0,-1,0,0
39,5,14000,78,1,1,35,1,3,0,-1,8,0,0,-1,0,0
39,5,14000,78,1,1,35,1,3,0,-1,9,0,0,-1,0,0
39,5,14000,78,1,1,35,1,3,0,-1,10,0,0,-1,0,0
40,5,67000,79,2,4,55,3,3,-1,-1,1,0,0,-1,0,0
40,5,67000,79,2,4,55,3,3,-1,-1,2,0,0,-1,0,0
40,5,67000,79,2,4,55,3,3,-1,-1,3,0,0,-1,0,0
40,5,67000,79,2,4,55,3,3,-1,-1,4,0,0,-1,0,0
40,5,67000,79,2,4,55,3,3,-1,-1,5,0,0,-1,0,0
40,5,67000,79,2,4,55,3,3,-1,-1,6,0,0,-1,0,0
40,5,67000,79,2,4,55,3,3,-1,-1,7,0,0,-1,0,0
40,5,67000,79,2,4,55,3,3,-1,-1,8,0,0,-1,0,0
40,5,67000,79,2,4,55,3,3,-1,-1,9,0,0,-1,0,0
40,5,67000,79,2,4,55,3,3,-1,-1,10,0,0,-1,0,0
40,5,67000,80,1,1,35,1,3,0,-1,1,0,0,-1,0,0
40,5,67000,80,1,1,35,1,3,0,-1,2,0,0,-1,0,0
40,5,67000,80,1,1,35,1,3,0,-1,3,0,0,-1,0,0
40,5,67000,80,1,1,35,1,3,0,-1,4,0,0,-1,0,0
40,5,67000,80,1,1,35,1,3,0,-1,5,0,0,-1,0,0
40,5,67000,80,1,1,35,1,3,0,-1,6,0,0,-1,0,0
40,5,67000,80,1,1,35,1,3,0,-1,7,0,0,-1,0,0
40,5,67000,80,1,1,35,1,3,0,-1,8,0,0,-1,0,0
40,5,67000,80,1,1,35,1,3,0,-1,9,0,0,-1,0,0
40,5,67000,80,1,1,35,1,3,0,-1,10,0,0,-1,0,0
41,5,67000,81,2,4,55,3,3,-1,-1,1,0,0,-1,0,0
41,5,67000,81,2,4,55,3,3,-1,-1,2,0,0,-1,0,0
41,5,67000,81,2,4,55,3,3,-1,-1,3,0,0,-1,0,0
41,5,67000,81,2,4,55,3,3,-1,-1,4,0,0,-1,0,0
41,5,67000,81,2,4,55,3,3,-1,-1,5,0,0,-1,0,0
41,5,67000,81,2,4,55,3,3,-1,-1,6,0,0,-1,0,0
41,5,67000,81,2,4,55,3,3,-1,-1,7,0,0,-1,0,0
41,5,67000,81,2,4,55,3,3,-1,-1,8,0,0,-1,0,0
41,5,67000,81,2,4,55,3,3,-1,-1,9,0,0,-1,0,0
41,5,67000,81,2,4,55,3,3,-1,-1,10,0,0,-1,0,0
41,5,67000,82,1,1,35,1,3,0,-1,1,0,0,-1,0,0
41,5,67000,82,1,1,35,1,3,0,-1,2,0,0,-1,0,0
41,5,67000,82,1,1,35,1,3,0,-1,3,0,0,-1,0,0
41,5,67000,82,1,1,35,1,3,0,-1,4,0,0,-1,0,0
41,5,67000,82,1,1,35,1,3,0,-1,5,0,0,-1,0,0
41,5,67000,82,1,1,35,1,3,0,-1,6,0,0,-1,0,0
41,5,67000,82,1,1,35,1,3,0,-1,7,0,0,-1,0,0
41,5,67000,82,1,1,35,1,3,0,-1,8,0,0,-1,0,0
41,5,67000,82,1,1,35,1,3,0,-1,9,0,0,-1,0,0
41,5,67000,82,1,1,35,1,3,0,-1,10,0,0,-1,0,0
42,5,67000,83,2,4,55,3,3,-1,-1,1,0,0,-1,0,0
42,5,67000,83,2,4,55,3,3,-1,-1,2,0,0,-1,0,0
42,5,67000,83,2,4,55,3,3,-1,-1,3,0,0,-1,0,0
42,5,67000,83,2,4,55,3,3,-1,-1,4,0,0,-1,0,0
42,5,67000,83,2,4,55,3,3,-1,-1,5,0,0,-1,0,0
42,5,67000,83,2,4,55,3,3,-1,-1,6,0,0,-1,0,0
42,5,67000,83,2,4,55,3,3,-1,-1,7,0,0,-1,0,0
42,5,67000,83,2,4,55,3,3,-1,-1,8,0,0,-1,0,0
42,5,67000,83,2,4,55,3,3,-1,-1,9,0,0,-1,0,0
42,5,67000,83,2,4,55,3,3,-1,-1,10,0,0,-1,0,0
42,5,67000,84,1,1,35,1,3,0,-1,1,0,0,-1,0,0
42,5,67000,84,1,1,35,1,3,0,-1,2,0,0,-1,0,0
42,5,67000,84,1,1,35,1,3,0,-1,3,0,0,-1,0,0
42,5,67000,84,1,1,35,1,3,0,-1,4,0,0,-1,0,0
42,5,67000,84,1,1,35,1,3,0,-1,5,0,0,-1,0,0
42,5,67000,84,1,1,35,1,3,0,-1,6,0,0,-1,0,0
42,5,67000,84,1,1,35,1,3,0,-1,7,0,0,-1,0,0
42,5,67000,84,1,1,35,1,3,0,-1,8,0,0,-1,0,0
42,5,67000,84,1,1,35,1,3,0,-1,9,0,0,-1,0,0
42,5,67000,84,1,1,35,1,3,0,-1,10,0,0,-1,0,0
43,5,12000,85,2,4,55,3,3,-1,-1,1,0,0,-1,0,0
43,5,12000,85,2,4,55,3,3,-1,-1,2,0,0,-1,0,0
43,5,12000,85,2,4,55,3,3,-1,-1,3,0,0,-1,0,0
43,5,12000,85,2,4,55,3,3,-1,-1,4,0,0,-1,0,0
43,5,12000,85,2,4,55,3,3,-1,-1,5,0,0,-1,0,0
43,5,12000,85,2,4,55,3,3,-1,-1,6,0,0,-1,0,0
43,5,12000,85,2,4,55,3,3,-1,-1,7,0,0,-1,0,0
43,5,12000,85,2,4,55,3,3,-1,-1,8,0,0,-1,0,0
43,5,12000,85,2,4,55,3,3,-1,-1,9,0,0,-1,0,0
43,5,12000,85,2,4,55,3,3,-1,-1,10,0,0,-1,0,0
43,5,12000,86,1,1,35,1,3,0,-1,1,0,0,-1,0,0
43,5,12000,86,1,1,35,1,3,0,-1,2,0,0,-1,0,0
43,5,12000,86,1,1,35,1,3,0,-1,3,0,0,-1,0,0
43,5,12000,86,1,1,35,1,3,0,-1,4,0,0,-1,0,0
43,5,12000,86,1,1,35,1,3,0,-1,5,0,0,-1,0,0
43,5,12000,86,1,1,35,1,3,0,-1,6,0,0,-1,0,0
43,5,12000,86,1,1,35,1,3,0,-1,7,0,0,-1,0,0
43,5,12000,86,1,1,35,1,3,0,-1,8,0,0,-1,0,0
43,5,12000,86,1,1,35,1,3,0,-1,9,0,0,-1,0,0
43,5,12000,86,1,1,35,1,3,0,-1,10,0,0,-1,0,0
44,5,12000,87,1,1,35,1,3,0,-1,1,0,0,-1,0,0
44,5,12000,87,1,1,35,1,3,0,-1,2,0,0,-1,0,0
44,5,12000,87,1,1,35,1,3,0,-1,3,0,0,-1,0,0
44,5,12000,87,1,1,35,1,3,0,-1,4,0,0,-1,0,0
44,5,12000,87,1,1,35,1,3,0,-1,5,0,0,-1,0,0
44,5,12000,87,1,1,35,1,3,0,-1,6,0,0,-1,0,0
44,5,12000,87,1,1,35,1,3,0,-1,7,0,0,-1,0,0
44,5,12000,87,1,1,35,1,3,0,-1,8,0,0,-1,0,0
44,5,12000,87,1,1,35,1,3,0,-1,9,0,0,-1,0,0
44,5,12000,87,1,1,35,1,3,0,-1,10,0,0,-1,0,0
44,5,12000,88,2,4,55,3,3,-1,-1,1,0,0,-1,0,0
44,5,12000,88,2,4,55,3,3,-1,-1,2,0,0,-1,0,0
44,5,12000,88,2,4,55,3,3,-1,-1,3,0,0,-1,0,0
44,5,12000,88,2,4,55,3,3,-1,-1,4,0,0,-1,0,0
44,5,12000,88,2,4,55,3,3,-1,-1,5,0,0,-1,0,0
44,5,12000,88,2,4,55,3,3,-1,-1,6,0,0,-1,0,0
44,5,12000,88,2,4,55,3,3,-1,-1,7,0,0,-1,0,0
44,5,12000,88,2,4,55,3,3,-1,-1,8,0,0,-1,0,0
44,5,12000,88,2,4,55,3,3,-1,-1,9,0,0,-1,0,0
44,5,12000,88,2,4,55,3,3,-1,-1,10,0,0,-1,0,0
45,5,12000,89,2,4,55,3,3,-1,-1,1,0,0,-1,0,0
45,5,12000,89,2,4,55,3,3,-1,-1,2,0,0,-1,0,0
45,5,12000,89,2,4,55,3,3,-1,-1,3,0,0,-1,0,0
45,5,12000,89,2,4,55,3,3,-1,-1,4,0,0,-1,0,0
45,5,12000,89,2,4,55,3,3,-1,-1,5,0,0,-1,0,0
45,5,12000,89,2,4,55,3,3,-1,-1,6,0,0,-1,0,0
45,5,12000,89,2,4,55,3,3,-1,-1,7,0,0,-1,0,0
45,5,12000,89,2,4,55,3,3,-1,-1,8,0,0,-1,0,0
45,5,12000,89,2,4,55,3,3,-1,-1,9,0,0,-1,0,0
45,5,12000,89,2,4,55,3,3,-1,-1,10,0,0,-1,0,0
45,5,12000,90,1,1,35,1,3,0,-1,1,0,0,-1,0,0
45,5,12000,90,1,1,35,1,3,0,-1,2,0,0,-1,0,0
45,5,12000,90,1,1,35,1,3,0,-1,3,0,0,-1,0,0
45,5,12000,90,1,1,35,1,3,0,-1,4,0,0,-1,0,0
45,5,12000,90,1,1,35,1,3,0,-1,5,0,0,-1,0,0
45,5,12000,90,1,1,35,1,3,0,-1,6,0,0,-1,0,0
45,5,12000,90,1,1,35,1,3,0,-1,7,0,0,-1,0,0
45,5,12000,90,1,1,35,1,3,0,-1,8,0,0,-1,0,0
45,5,12000,90,1,1,35,1,3,0,-1,9,0,0,-1,0,0
45,5,12000,90,1,1,35,1,3,0,-1,10,0,0,-1,0,0
46,6,14000,91,1,1,35,1,3,0,-1,1,0,0,-1,0,0
46,6,14000,91,1,1,35,1,3,0,-1,2,0,0,-1,0,0
46,6,14000,91,1,1,35,1,3,0,-1,3,0,0,-1,0,0
46,6,14000,91,1,1,35,1,3,0,-1,4,0,0,-1,0,0
46,6,14000,91,1,1,35,1,3,0,-1,5,0,0,-1,0,0
46,6,14000,91,1,1,35,1,3,0,-1,6,0,0,-1,0,0
46,6,14000,91,1,1,35,1,3,0,-1,7,0,0,-1,0,0
46,6,14000,91,1,1,35,1,3,0,-1,8,0,0,-1,0,0
46,6,14000,91,1,1,35,1,3,0,-1,9,0,0,-1,0,0
46,6,14000,91,1,1,35,1,3,0,-1,10,0,0,-1,0,0
46,6,14000,92,2,4,55,3,3,-1,-1,1,0,0,-1,0,0
46,6,14000,92,2,4,55,3,3,-1,-1,2,0,0,-1,0,0
46,6,14000,92,2,4,55,3,3,-1,-1,3,0,0,-1,0,0
46,6,14000,92,2,4,55,3,3,-1,-1,4,0,0,-1,0,0
46,6,14000,92,2,4,55,3,3,-1,-1,5,0,0,-1,0,0
46,6,14000,92,2,4,55,3,3,-1,-1,6,0,0,-1,0,0
46,6,14000,92,2,4,55,3,3,-1,-1,7,0,0,-1,0,0
46,6,14000,92,2,4,55,3,3,-1,-1,8,0,0,-1,0,0
46,6,14000,92,2,4,55,3,3,-1,-1,9,0,0,-1,0,0
46,6,14000,92,2,4,55,3,3,-1,-1,10,0,0,-1,0,0
47,6,14000,93,1,1,35,1,3,0,-1,1,0,0,-1,0,0
47,6,14000,93,1,1,35,1,3,0,-1,2,0,0,-1,0,0
47,6,14000,93,1,1,35,1,3,0,-1,3,0,0,-1,0,0
47,6,14000,93,1,1,35,1,3,0,-1,4,0,0,-1,0,0
47,6,14000,93,1,1,35,1,3,0,-1,5,0,0,-1,0,0
47,6,14000,93,1,1,35,1,3,0,-1,6,0,0,-1,0,0
47,6,14000,93,1,1,35,1,3,0,-1,7,0,0,-1,0,0
47,6,14000,93,1,1,35,1,3,0,-1,8,0,0,-1,0,0
47,6,14000,93,1,1,35,1,3,0,-1,9,0,0,-1,0,0
47,6,14000,93,1,1,35,1,3,0,-1,10,0,0,-1,0,0
47,6,14000,94,2,4,55,3,3,-1,-1,1,0,0,-1,0,0
47,6,14000,94,2,4,55,3,3,-1,-1,2,0,0,-1,0,0
47,6,14000,94,2,4,55,3,3,-1,-1,3,0,0,-1,0,0
47,6,14000,94,2,4,55,3,3,-1,-1,4,0,0,-1,0,0
47,6,14000,94,2,4,55,3,3,-1,-1,5,0,0,-1,0,0
47,6,14000,94,2,4,55,3,3,-1,-1,6,0,0,-1,0,0
47,6,14000,94,2,4,55,3,3,-1,-1,7,0,0,-1,0,0
47,6,14000,94,2,4,55,3,3,-1,-1,8,0,0,-1,0,0
47,6,14000,94,2,4,55,3,3,-1,-1,9,0,0,-1,0,0
47,6,14000,94,2,4,55,3,3,-1,-1,10,0,0,-1,0,0
48,6,14000,95,2,4,55,3,3,-1,-1,1,0,0,-1,0,0
48,6,14000,95,2,4,55,3,3,-1,-1,2,0,0,-1,0,0
48,6,14000,95,2,4,55,3,3,-1,-1,3,0,0,-1,0,0
48,6,14000,95,2,4,55,3,3,-1,-1,4,0,0,-1,0,0
48,6,14000,95,2,4,55,3,3,-1,-1,5,0,0,-1,0,0
48,6,14000,95,2,4,55,3,3,-1,-1,6,0,0,-1,0,0
48,6,14000,95,2,4,55,3,3,-1,-1,7,0,0,-1,0,0
48,6,14000,95,2,4,55,3,3,-1,-1,8,0,0,-1,0,0
48,6,14000,95,2,4,55,3,3,-1,-1,9,0,0,-1,0,0
48,6,14000,95,2,4,55,3,3,-1,-1,10,0,0,-1,0,0
48,6,14000,96,1,1,35,1,3,0,-1,1,0,0,-1,0,0
48,6,14000,96,1,1,35,1,3,0,-1,2,0,0,-1,0,0
48,6,14000,96,1,1,35,1,3,0,-1,3,0,0,-1,0,0
48,6,14000,96,1,1,35,1,3,0,-1,4,0,0,-1,0,0
48,6,14000,96,1,1,35,1,3,0,-1,5,0,0,-1,0,0
48,6,14000,96,1,1,35,1,3,0,-1,6,0,0,-1,0,0
48,6,14000,96,1,1,35,1,3,0,-1,7,0,0,-1,0,0
48,6,14000,96,1,1,35,1,3,0,-1,8,0,0,-1,0,0
48,6,14000,96,1,1,35,1,3,0,-1,9,0,0,-1,0,0
48,6,14000,96,1,1,35,1,3,0,-1,10,0,0,-1,0,0
49,6,67000,97,2,4,55,3,3,-1,-1,1,0,0,-1,0,0
49,6,67000,97,2,4,55,3,3,-1,-1,2,0,0,-1,0,0
49,6,67000,97,2,4,55,3,3,-1,-1,3,0,0,-1,0,0
49,6,67000,97,2,4,55,3,3,-1,-1,4,0,0,-1,0,0
49,6,67000,97,2,4,55,3,3,-1,-1,5,0,0,-1,0,0
49,6,67000,97,2,4,55,3,3,-1,-1,6,0,0,-1,0,0
49,6,67000,97,2,4,55,3,3,-1,-1,7,0,0,-1,0,0
49,6,67000,97,2,4,55,3,3,-1,-1,8,0,0,-1,0,0
49,6,67000,97,2,4,55,3,3,-1,-1,9,0,0,-1,0,0
49,6,67000,97,2,4,55,3,3,-1,-1,10,0,0,-1,0,0
49,6,67000,98,1,1,35,1,3,0,-1,1,0,0,-1,0,0
49,6,67000,98,1,1,35,1,3,0,-1,2,0,0,-1,0,0
49,6,67000,98,1,1,35,1,3,0,-1,3,0,0,-1,0,0
49,6,67000,98,1,1,35,1,3,0,-1,4,0,0,-1,0,0
49,6,67000,98,1,1,35,1,3,0,-1,5,0,0,-1,0,0
49,6,67000,98,1,1,35,1,3,0,-1,6,0,0,-1,0,0
49,6,67000,98,1,1,35,1,3,0,-1,7,0,0,-1,0,0
49,6,67000,98,1,1,35,1,3,0,-1,8,0,0,-1,0,0
49,6,67000,98,1,1,35,1,3,0,-1,9,0,0,-1,0,0
49,6,67000,98,1,1,35,1,3,0,-1,10,0,0,-1,0,0
50,6,67000,99,1,1,35,1,3,0,-1,1,0,0,-1,0,0
50,6,67000,99,1,1,35,1,3,0,-1,2,0,0,-1,0,0
50,6,67000,99,1,1,35,1,3,0,-1,3,0,0,-1,0,0
50,6,67000,99,1,1,35,1,3,0,-1,4,0,0,-1,0,0
50,6,67000,99,1,1,35,1,3,0,-1,5,0,0,-1,0,0
50,6,67000,99,1,1,35,1,3,0,-1,6,0,0,-1,0,0
50,6,67000,99,1,1,35,1,3,0,-1,7,0,0,-1,0,0
50,6,67000,99,1,1,35,1,3,0,-1,8,0,0,-1,0,0
50,6,67000,99,1,1,35,1,3,0,-1,9,0,0,-1,0,0
50,6,67000,99,1,1,35,1,3,0,-1,10,0,0,-1,0,0
50,6,67000,100,2,4,55,3,3,-1,-1,1,0,0,-1,0,0
50,6,67000,100,2,4,55,3,3,-1,-1,2,0,0,-1,0,0
50,6,67000,100,2,4,55,3,3,-1,-1,3,0,0,-1,0,0
50,6,67000,100,2,4,55,3,3,-1,-1,4,0,0,-1,0,0
50,6,67000,100,2,4,55,3,3,-1,-1,5,0,0,-1,0,0
50,6,67000,100,2,4,55,3,3,-1,-1,6,0,0,-1,0,0
50,6,67000,100,2,4,55,3,3,-1,-1,7,0,0,-1,0,0
50,6,67000,100,2,4,55,3,3,-1,-1,8,0,0,-1,0,0
50,6,67000,100,2,4,55,3,3,-1,-1,9,0,0,-1,0,0
50,6,67000,100,2,4,55,3,3,-1,-1,10,0,0,-1,0,0
51,6,67000,101,1,1,35,1,3,0,-1,1,0,0,-1,0,0
51,6,67000,101,1,1,35,1,3,0,-1,2,0,0,-1,0,0
51,6,67000,101,1,1,35,1,3,0,-1,3,0,0,-1,0,0
51,6,67000,101,1,1,35,1,3,0,-1,4,0,0,-1,0,0
51,6,67000,101,1,1,35,1,3,0,-1,5,0,0,-1,0,0
51,6,67000,101,1,1,35,1,3,0,-1,6,0,0,-1,0,0
51,6,67000,101,1,1,35,1,3,0,-1,7,0,0,-1,0,0
51,6,67000,101,1,1,35,1,3,0,-1,8,0,0,-1,0,0
51,6,67000,101,1,1,35,1,3,0,-1,9,0,0,-1,0,0
51,6,67000,101,1,1,35,1,3,0,-1,10,0,0,-1,0,0
51,6,67000,102,2,4,55,3,3,-1,-1,1,0,0,-1,0,0
51,6,67000,102,2,4,55,3,3,-1,-1,2,0,0,-1,0,0
51,6,67000,102,2,4,55,3,3,-1,-1,3,0,0,-1,0,0
51,6,67000,102,2,4,55,3,3,-1,-1,4,0,0,-1,0,0
51,6,67000,102,2,4,55,3,3,-1,-1,5,0,0,-1,0,0
51,6,67000,102,2,4,55,3,3,-1,-1,6,0,0,-1,0,0
51,6,67000,102,2,4,55,3,3,-1,-1,7,0,0,-1,0,0
51,6,67000,102,2,4,55,3,3,-1,-1,8,0,0,-1,0,0
51,6,67000,102,2,4,55,3,3,-1,-1,9,0,0,-1,0,0
51,6,67000,102,2,4,55,3,3,-1,-1,10,0,0,-1,0,0
52,6,12000,103,1,1,35,1,3,0,-1,1,0,0,-1,0,0
52,6,12000,103,1,1,35,1,3,0,-1,2,0,0,-1,0,0
52,6,12000,103,1,1,35,1,3,0,-1,3,0,0,-1,0,0
52,6,12000,103,1,1,35,1,3,0,-1,4,0,0,-1,0,0
52,6,12000,103,1,1,35,1,3,0,-1,5,0,0,-1,0,0
52,6,12000,103,1,1,35,1,3,0,-1,6,0,0,-1,0,0
52,6,12000,103,1,1,35,1,3,0,-1,7,0,0,-1,0,0
52,6,12000,103,1,1,35,1,3,0,-1,8,0,0,-1,0,0
52,6,12000,103,1,1,35,1,3,0,-1,9,0,0,-1,0,0
52,6,12000,103,1,1,35,1,3,0,-1,10,0,0,-1,0,0
52,6,12000,104,2,4,55,3,3,-1,-1,1,0,0,-1,0,0
52,6,12000,104,2,4,55,3,3,-1,-1,2,0,0,-1,0,0
52,6,12000,104,2,4,55,3,3,-1,-1,3,0,0,-1,0,0
52,6,12000,104,2,4,55,3,3,-1,-1,4,0,0,-1,0,0
52,6,12000,104,2,4,55,3,3,-1,-1,5,0,0,-1,0,0
52,6,12000,104,2,4,55,3,3,-1,-1,6,0,0,-1,0,0
52,6,12000,104,2,4,55,3,3,-1,-1,7,0,0,-1,0,0
52,6,12000,104,2,4,55,3,3,-1,-1,8,0,0,-1,0,0
52,6,12000,104,2,4,55,3,3,-1,-1,9,0,0,-1,0,0
52,6,12000,104,2,4,55,3,3,-1,-1,10,0,0,-1,0,0
53,6,12000,105,1,1,35,1,3,0,-1,1,0,0,-1,0,0
53,6,12000,105,1,1,35,1,3,0,-1,2,0,0,-1,0,0
53,6,12000,105,1,1,35,1,3,0,-1,3,0,0,-1,0,0
53,6,12000,105,1,1,35,1,3,0,-1,4,0,0,-1,0,0
53,6,12000,105,1,1,35,1,3,0,-1,5,0,0,-1,0,0
53,6,12000,105,1,1,35,1,3,0,-1,6,0,0,-1,0,0
53,6,12000,105,1,1,35,1,3,0,-1,7,0,0,-1,0,0
53,6,12000,105,1,1,35,1,3,0,-1,8,0,0,-1,0,0
53,6,12000,105,1,1,35,1,3,0,-1,9,0,0,-1,0,0
53,6,12000,105,1,1,35,1,3,0,-1,10,0,0,-1,0,0
53,6,12000,106,2,4,55,3,3,-1,-1,1,0,0,-1,0,0
53,6,12000,106,2,4,55,3,3,-1,-1,2,0,0,-1,0,0
53,6,12000,106,2,4,55,3,3,-1,-1,3,0,0,-1,0,0
53,6,12000,106,2,4,55,3,3,-1,-1,4,0,0,-1,0,0
53,6,12000,106,2,4,55,3,3,-1,-1,5,0,0,-1,0,0
53,6,12000,106,2,4,55,3,3,-1,-1,6,0,0,-1,0,0
53,6,12000,106,2,4,55,3,3,-1,-1,7,0,0,-1,0,0
53,6,12000,106,2,4,55,3,3,-1,-1,8,0,0,-1,0,0
53,6,12000,106,2,4,55,3,3,-1,-1,9,0,0,-1,0,0
53,6,12000,106,2,4,55,3,3,-1,-1,10,0,0,-1,0,0
54,6,12000,107,1,1,35,1,3,0,-1,1,0,0,-1,0,0
54,6,12000,107,1,1,35,1,3,0,-1,2,0,0,-1,0,0
54,6,12000,107,1,1,35,1,3,0,-1,3,0,0,-1,0,0
54,6,12000,107,1,1,35,1,3,0,-1,4,0,0,-1,0,0
54,6,12000,107,1,1,35,1,3,0,-1,5,0,0,-1,0,0
54,6,12000,107,1,1,35,1,3,0,-1,6,0,0,-1,0,0
54,6,12000,107,1,1,35,1,3,0,-1,7,0,0,-1,0,0
54,6,12000,107,1,1,35,1,3,0,-1,8,0,0,-1,0,0
54,6,12000,107,1,1,35,1,3,0,-1,9,0,0,-1,0,0
54,6,12000,107,1,1,35,1,3,0,-1,10,0,0,-1,0,0
54,6,12000,108,2,4,55,3,3,-1,-1,1,0,0,-1,0,0
54,6,12000,108,2,4,55,3,3,-1,-1,2,0,0,-1,0,0
54,6,12000,108,2,4,55,3,3,-1,-1,3,0,0,-1,0,0
54,6,12000,108,2,4,55,3,3,-1,-1,4,0,0,-1,0,0
54,6,12000,108,2,4,55,3,3,-1,-1,5,0,0,-1,0,0
54,6,12000,108,2,4,55,3,3,-1,-1,6,0,0,-1,0,0
54,6,12000,108,2,4,55,3,3,-1,-1,7,0,0,-1,0,0
54,6,12000,108,2,4,55,3,3,-1,-1,8,0,0,-1,0,0
54,6,12000,108,2,4,55,3,3,-1,-1,9,0,0,-1,0,0
54,6,12000,108,2,4,55,3,3,-1,-1,10,0,0,-1,0,0
55,7,14000,109,1,1,35,1,3,0,-1,1,0,0,-1,0,0
55,7,14000,109,1,1,35,1,3,0,-1,2,0,0,-1,0,0
55,7,14000,109,1,1,35,1,3,0,-1,3,0,0,-1,0,0
55,7,14000,109,1,1,35,1,3,0,-1,4,0,0,-1,0,0
55,7,14000,109,1,1,35,1,3,0,-1,5,0,0,-1,0,0
55,7,14000,109,1,1,35,1,3,0,-1,6,0,0,-1,0,0
55,7,14000,109,1,1,35,1,3,0,-1,7,0,0,-1,0,0
55,7,14000,109,1,1,35,1,3,0,-1,8,0,0,-1,0,0
55,7,14000,109,1,1,35,1,3,0,-1,9,0,0,-1,0,0
55,7,14000,109,1,1,35,1,3,0,-1,10,0,0,-1,0,0
55,7,14000,110,2,4,55,3,3,-1,-1,1,0,0,-1,0,0
55,7,14000,110,2,4,55,3,3,-1,-1,2,0,0,-1,0,0
55,7,14000,110,2,4,55,3,3,-1,-1,3,0,0,-1,0,0
55,7,14000,110,2,4,55,3,3,-1,-1,4,0,0,-1,0,0
55,7,14000,110,2,4,55,3,3,-1,-1,5,0,0,-1,0,0
55,7,14000,110,2,4,55,3,3,-1,-1,6,0,0,-1,0,0
55,7,14000,110,2,4,55,3,3,-1,-1,7,0,0,-1,0,0
55,7,14000,110,2,4,55,3,3,-1,-1,8,0,0,-1,0,0
55,7,14000,110,2,4,55,3,3,-1,-1,9,0,0,-1,0,0
55,7,14000,110,2,4,55,3,3,-1,-1,10,0,0,-1,0,0
56,7,14000,111,1,1,35,1,3,0,-1,1,0,0,-1,0,0
56,7,14000,111,1,1,35,1,3,0,-1,2,0,0,-1,0,0
56,7,14000,111,1,1,35,1,3,0,-1,3,0,0,-1,0,0
56,7,14000,111,1,1,35,1,3,0,-1,4,0,0,-1,0,0
56,7,14000,111,1,1,35,1,3,0,-1,5,0,0,-1,0,0
56,7,14000,111,1,1,35,1,3,0,-1,6,0,0,-1,0,0
56,7,14000,111,1,1,35,1,3,0,-1,7,0,0,-1,0,0
