tripmode,tourmode,purpose,value,grp_var
6,Taxi,jdisc,0,jdisctourmode10
7,Taxi,jdisc,0,jdisctourmode10
8,Taxi,jdisc,0,jdisctourmode10
9,Taxi,jdisc,0,jdisctourmode10
1,TNC-Single,jdisc,0,jdisctourmode11
10,TNC-Single,jdisc,0,jdisctourmode11
11,TNC-Single,jdisc,0,jdisctourmode11
12,TNC-Single,jdisc,0,jdisctourmode11
13,TNC-Single,jdisc,0,jdisctourmode11
2,TNC-Single,jdisc,0,jdisctourmode11
3,TNC-Single,jdisc,0,jdisctourmode11
4,TNC-Single,jdisc,0,jdisctourmode11
5,TNC-Single,jdisc,0,jdisctourmode11
6,TNC-Single,jdisc,0,jdisctourmode11
7,TNC-Single,jdisc,0,jdisctourmode11
8,TNC-Single,jdisc,0,jdisctourmode11
9,TNC-Single,jdisc,0,jdisctourmode11
1,TNC-Shared,jdisc,0,jdisctourmode12
10,TNC-Shared,jdisc,0,jdisctourmode12
11,TNC-Shared,jdisc,0,jdisctourmode12
12,TNC-Shared,jdisc,0,jdisctourmode12
13,TNC-Shared,jdisc,0,jdisctourmode12
2,TNC-Shared,jdisc,0,jdisctourmode12
3,TNC-Shared,jdisc,0,jdisctourmode12
4,TNC-Shared,jdisc,0,jdisctourmode12
5,TNC-Shared,jdisc,0,jdisctourmode12
6,TNC-Shared,jdisc,0,jdisctourmode12
7,TNC-Shared,jdisc,0,jdisctourmode12
8,TNC-Shared,jdisc,0,jdisctourmode12
9,TNC-Shared,jdisc,0,jdisctourmode12
1,School Bus,jdisc,0,jdisctourmode13
10,School Bus,jdisc,0,jdisctourmode13
11,School Bus,jdisc,0,jdisctourmode13
12,School Bus,jdisc,0,jdisctourmode13
13,School Bus,jdisc,0,jdisctourmode13
2,School Bus,jdisc,0,jdisctourmode13
3,School Bus,jdisc,0,jdisctourmode13
4,School Bus,jdisc,0,jdisctourmode13
5,School Bus,jdisc,91.5968,jdisctourmode13
6,School Bus,jdisc,0,jdisctourmode13
7,School Bus,jdisc,0,jdisctourmode13
8,School Bus,jdisc,0,jdisctourmode13
9,School Bus,jdisc,0,jdisctourmode13
1,Total,jdisc,80.9036344,jdiscTotal
10,Total,jdisc,0,jdiscTotal
11,Total,jdisc,2955.0586,jdiscTotal
12,Total,jdisc,0,jdiscTotal
13,Total,jdisc,0,jdiscTotal
2,Total,jdisc,123056.7314,jdiscTotal
3,Total,jdisc,71449.31756,jdiscTotal
4,Total,jdisc,32824.6208,jdiscTotal
5,Total,jdisc,247.6187138,jdiscTotal
6,Total,jdisc,0,jdiscTotal
7,Total,jdisc,0,jdiscTotal
8,Total,jdisc,0,jdiscTotal
9,Total,jdisc,0,jdiscTotal
1,Auto SOV,atwork,136280,atworktourmode1
10,Auto SOV,atwork,0,atworktourmode1
11,Auto SOV,atwork,0,atworktourmode1
12,Auto SOV,atwork,0,atworktourmode1
13,Auto SOV,atwork,0,atworktourmode1
2,Auto SOV,atwork,0,atworktourmode1
3,Auto SOV,atwork,0,atworktourmode1
4,Auto SOV,atwork,0,atworktourmode1
5,Auto SOV,atwork,0,atworktourmode1
6,Auto SOV,atwork,0,atworktourmode1
7,Auto SOV,atwork,0,atworktourmode1
8,Auto SOV,atwork,0,atworktourmode1
9,Auto SOV,atwork,0,atworktourmode1
1,Auto 2 Person,atwork,5435.048473,atworktourmode2
10,Auto 2 Person,atwork,0,atworktourmode2
11,Auto 2 Person,atwork,0,atworktourmode2
12,Auto 2 Person,atwork,0,atworktourmode2
13,Auto 2 Person,atwork,0,atworktourmode2
2,Auto 2 Person,atwork,37609.716,atworktourmode2
3,Auto 2 Person,atwork,0,atworktourmode2
4,Auto 2 Person,atwork,595.2355251,atworktourmode2
5,Auto 2 Person,atwork,0,atworktourmode2
6,Auto 2 Person,atwork,0,atworktourmode2
7,Auto 2 Person,atwork,0,atworktourmode2
8,Auto 2 Person,atwork,0,atworktourmode2
9,Auto 2 Person,atwork,0,atworktourmode2
1,Auto 3+ Person,atwork,821.9789243,atworktourmode3
10,Auto 3+ Person,atwork,0,atworktourmode3
11,Auto 3+ Person,atwork,0,atworktourmode3
12,Auto 3+ Person,atwork,0,atworktourmode3
13,Auto 3+ Person,atwork,0,atworktourmode3
2,Auto 3+ Person,atwork,1835.853033,atworktourmode3
3,Auto 3+ Person,atwork,11379.85195,atworktourmode3
4,Auto 3+ Person,atwork,742.3160959,atworktourmode3
5,Auto 3+ Person,atwork,0,atworktourmode3
6,Auto 3+ Person,atwork,0,atworktourmode3
7,Auto 3+ Person,atwork,0,atworktourmode3
8,Auto 3+ Person,atwork,0,atworktourmode3
9,Auto 3+ Person,atwork,0,atworktourmode3
1,Walk,atwork,0,atworktourmode4
10,Walk,atwork,0,atworktourmode4
11,Walk,atwork,0,atworktourmode4
12,Walk,atwork,0,atworktourmode4
13,Walk,atwork,0,atworktourmode4
2,Walk,atwork,0,atworktourmode4
3,Walk,atwork,0,atworktourmode4
4,Walk,atwork,65020,atworktourmode4
5,Walk,atwork,0,atworktourmode4
6,Walk,atwork,0,atworktourmode4
7,Walk,atwork,0,atworktourmode4
8,Walk,atwork,0,atworktourmode4
9,Walk,atwork,0,atworktourmode4
1,Bike/Moped,atwork,0,atworktourmode5
10,Bike/Moped,atwork,0,atworktourmode5
11,Bike/Moped,atwork,0,atworktourmode5
12,Bike/Moped,atwork,0,atworktourmode5
13,Bike/Moped,atwork,0,atworktourmode5
2,Bike/Moped,atwork,0,atworktourmode5
3,Bike/Moped,atwork,0,atworktourmode5
4,Bike/Moped,atwork,1627.677627,atworktourmode5
5,Bike/Moped,atwork,1812.322373,atworktourmode5
6,Bike/Moped,atwork,0,atworktourmode5
7,Bike/Moped,atwork,0,atworktourmode5
8,Bike/Moped,atwork,0,atworktourmode5
9,Bike/Moped,atwork,0,atworktourmode5
1,Walk-Transit,atwork,0,atworktourmode6
10,Walk-Transit,atwork,0,atworktourmode6
11,Walk-Transit,atwork,52.706,atworktourmode6
12,Walk-Transit,atwork,0,atworktourmode6
13,Walk-Transit,atwork,0,atworktourmode6
2,Walk-Transit,atwork,0,atworktourmode6
3,Walk-Transit,atwork,0,atworktourmode6
4,Walk-Transit,atwork,0,atworktourmode6
5,Walk-Transit,atwork,0,atworktourmode6
6,Walk-Transit,atwork,1175.1156,atworktourmode6
7,Walk-Transit,atwork,0,atworktourmode6
8,Walk-Transit,atwork,0,atworktourmode6
9,Walk-Transit,atwork,0,atworktourmode6
1,PNR-Transit,atwork,0,atworktourmode7
10,PNR-Transit,atwork,0,atworktourmode7
11,PNR-Transit,atwork,0,atworktourmode7
12,PNR-Transit,atwork,0,atworktourmode7
13,PNR-Transit,atwork,0,atworktourmode7
2,PNR-Transit,atwork,0,atworktourmode7
3,PNR-Transit,atwork,0,atworktourmode7
4,PNR-Transit,atwork,0,atworktourmode7
5,PNR-Transit,atwork,0,atworktourmode7
6,PNR-Transit,atwork,0,atworktourmode7
7,PNR-Transit,atwork,101.26776,atworktourmode7
8,PNR-Transit,atwork,0,atworktourmode7
9,PNR-Transit,atwork,0,atworktourmode7
1,KNR-Transit,atwork,0,atworktourmode8
10,KNR-Transit,atwork,0,atworktourmode8
11,KNR-Transit,atwork,0,atworktourmode8
12,KNR-Transit,atwork,0,atworktourmode8
13,KNR-Transit,atwork,0,atworktourmode8
2,KNR-Transit,atwork,0,atworktourmode8
3,KNR-Transit,atwork,0,atworktourmode8
4,KNR-Transit,atwork,0,atworktourmode8
5,KNR-Transit,atwork,0,atworktourmode8
6,KNR-Transit,atwork,0,atworktourmode8
7,KNR-Transit,atwork,0,atworktourmode8
8,KNR-Transit,atwork,0,atworktourmode8
9,KNR-Transit,atwork,0,atworktourmode8
1,TNC-Transit,atwork,0,atworktourmode9
10,TNC-Transit,atwork,0,atworktourmode9
11,TNC-Transit,atwork,0,atworktourmode9
12,TNC-Transit,atwork,0,atworktourmode9
13,TNC-Transit,atwork,0,atworktourmode9
2,TNC-Transit,atwork,0,atworktourmode9
3,TNC-Transit,atwork,0,atworktourmode9
4,TNC-Transit,atwork,0,atworktourmode9
5,TNC-Transit,atwork,0,atworktourmode9
6,TNC-Transit,atwork,0,atworktourmode9
7,TNC-Transit,atwork,0,atworktourmode9
8,TNC-Transit,atwork,0,atworktourmode9
9,TNC-Transit,atwork,0,atworktourmode9
1,Taxi,atwork,0,atworktourmode10
10,Taxi,atwork,18.73201134,atworktourmode10
11,Taxi,atwork,2165.726508,atworktourmode10
12,Taxi,atwork,215.4973867,atworktourmode10
13,Taxi,atwork,0,atworktourmode10
2,Taxi,atwork,43.40863224,atworktourmode10
3,Taxi,atwork,3298.076133,atworktourmode10
4,Taxi,atwork,232.852568,atworktourmode10
5,Taxi,atwork,0,atworktourmode10
6,Taxi,atwork,0,atworktourmode10
7,Taxi,atwork,0,atworktourmode10
8,Taxi,atwork,0,atworktourmode10
9,Taxi,atwork,0,atworktourmode10
1,TNC-Single,atwork,0,atworktourmode11
10,TNC-Single,atwork,0,atworktourmode11
11,TNC-Single,atwork,0,atworktourmode11
12,TNC-Single,atwork,0,atworktourmode11
13,TNC-Single,atwork,0,atworktourmode11
2,TNC-Single,atwork,0,atworktourmode11
3,TNC-Single,atwork,0,atworktourmode11
4,TNC-Single,atwork,0,atworktourmode11
5,TNC-Single,atwork,0,atworktourmode11
6,TNC-Single,atwork,0,atworktourmode11
7,TNC-Single,atwork,0,atworktourmode11
8,TNC-Single,atwork,0,atworktourmode11
9,TNC-Single,atwork,0,atworktourmode11
1,TNC-Shared,atwork,0,atworktourmode12
10,TNC-Shared,atwork,0,atworktourmode12
11,TNC-Shared,atwork,0,atworktourmode12
12,TNC-Shared,atwork,0,atworktourmode12
13,TNC-Shared,atwork,0,atworktourmode12
2,TNC-Shared,atwork,0,atworktourmode12
3,TNC-Shared,atwork,0,atworktourmode12
4,TNC-Shared,atwork,0,atworktourmode12
5,TNC-Shared,atwork,0,atworktourmode12
6,TNC-Shared,atwork,0,atworktourmode12
7,TNC-Shared,atwork,0,atworktourmode12
8,TNC-Shared,atwork,0,atworktourmode12
9,TNC-Shared,atwork,0,atworktourmode12
1,School Bus,atwork,0,atworktourmode13
10,School Bus,atwork,0,atworktourmode13
11,School Bus,atwork,0,atworktourmode13
12,School Bus,atwork,0,atworktourmode13
13,School Bus,atwork,0,atworktourmode13
2,School Bus,atwork,0,atworktourmode13
3,School Bus,atwork,0,atworktourmode13
4,School Bus,atwork,0,atworktourmode13
5,School Bus,atwork,0,atworktourmode13
6,School Bus,atwork,0,atworktourmode13
7,School Bus,atwork,0,atworktourmode13
8,School Bus,atwork,0,atworktourmode13
9,School Bus,atwork,0,atworktourmode13
1,Total,atwork,142537.0274,atworkTotal
10,Total,atwork,18.73201134,atworkTotal
11,Total,atwork,2218.432508,atworkTotal
12,Total,atwork,215.4973867,atworkTotal
13,Total,atwork,0,atworkTotal
2,Total,atwork,39488.97767,atworkTotal
3,Total,atwork,14677.92808,atworkTotal
4,Total,atwork,68218.08182,atworkTotal
5,Total,atwork,1812.322373,atworkTotal
6,Total,atwork,1175.1156,atworkTotal
7,Total,atwork,101.26776,atworkTotal
8,Total,atwork,0,atworkTotal
9,Total,atwork,0,atworkTotal
1,Auto SOV,total,0,totaltourmode1
10,Auto SOV,total,0,totaltourmode1
11,Auto SOV,total,0,totaltourmode1
12,Auto SOV,total,0,totaltourmode1
13,Auto SOV,total,0,totaltourmode1
2,Auto SOV,total,0,totaltourmode1
3,Auto SOV,total,0,totaltourmode1
4,Auto SOV,total,0,totaltourmode1
5,Auto SOV,total,0,totaltourmode1
6,Auto SOV,total,0,totaltourmode1
7,Auto SOV,total,0,totaltourmode1
8,Auto SOV,total,0,totaltourmode1
9,Auto SOV,total,0,totaltourmode1
1,Auto 2 Person,total,0,totaltourmode2
10,Auto 2 Person,total,0,totaltourmode2
11,Auto 2 Person,total,0,totaltourmode2
12,Auto 2 Person,total,0,totaltourmode2
13,Auto 2 Person,total,0,totaltourmode2
2,Auto 2 Person,total,0,totaltourmode2
3,Auto 2 Person,total,0,totaltourmode2
4,Auto 2 Person,total,0,totaltourmode2
5,Auto 2 Person,total,0,totaltourmode2
6,Auto 2 Person,total,0,totaltourmode2
7,Auto 2 Person,total,0,totaltourmode2
8,Auto 2 Person,total,0,totaltourmode2
9,Auto 2 Person,total,0,totaltourmode2
1,Auto 3+ Person,total,0,totaltourmode3
10,Auto 3+ Person,total,0,totaltourmode3
11,Auto 3+ Person,total,0,totaltourmode3
12,Auto 3+ Person,total,0,totaltourmode3
13,Auto 3+ Person,total,0,totaltourmode3
2,Auto 3+ Person,total,0,totaltourmode3
3,Auto 3+ Person,total,0,totaltourmode3
4,Auto 3+ Person,total,0,totaltourmode3
5,Auto 3+ Person,total,0,totaltourmode3
6,Auto 3+ Person,total,0,totaltourmode3
7,Auto 3+ Person,total,0,totaltourmode3
8,Auto 3+ Person,total,0,totaltourmode3
9,Auto 3+ Person,total,0,totaltourmode3
1,Walk,total,0,totaltourmode4
10,Walk,total,0,totaltourmode4
11,Walk,total,0,totaltourmode4
12,Walk,total,0,totaltourmode4
13,Walk,total,0,totaltourmode4
2,Walk,total,0,totaltourmode4
3,Walk,total,0,totaltourmode4
4,Walk,total,0,totaltourmode4
5,Walk,total,0,totaltourmode4
6,Walk,total,0,totaltourmode4
7,Walk,total,0,totaltourmode4
8,Walk,total,0,totaltourmode4
9,Walk,total,0,totaltourmode4
1,Bike/Moped,total,0,totaltourmode5
10,Bike/Moped,total,0,totaltourmode5
11,Bike/Moped,total,0,totaltourmode5
12,Bike/Moped,total,0,totaltourmode5
13,Bike/Moped,total,0,totaltourmode5
2,Bike/Moped,total,0,totaltourmode5
3,Bike/Moped,total,0,totaltourmode5
4,Bike/Moped,total,0,totaltourmode5
5,Bike/Moped,total,0,totaltourmode5
6,Bike/Moped,total,0,totaltourmode5
7,Bike/Moped,total,0,totaltourmode5
8,Bike/Moped,total,0,totaltourmode5
9,Bike/Moped,total,0,totaltourmode5
1,Walk-Transit,total,0,totaltourmode6
10,Walk-Transit,total,0,totaltourmode6
11,Walk-Transit,total,0,totaltourmode6
12,Walk-Transit,total,0,totaltourmode6
13,Walk-Transit,total,0,totaltourmode6
2,Walk-Transit,total,0,totaltourmode6
3,Walk-Transit,total,0,totaltourmode6
4,Walk-Transit,total,0,totaltourmode6
5,Walk-Transit,total,0,totaltourmode6
6,Walk-Transit,total,0,totaltourmode6
7,Walk-Transit,total,0,totaltourmode6
8,Walk-Transit,total,0,totaltourmode6
9,Walk-Transit,total,0,totaltourmode6
1,PNR-Transit,total,0,totaltourmode7
10,PNR-Transit,total,0,totaltourmode7
11,PNR-Transit,total,0,totaltourmode7
12,PNR-Transit,total,0,totaltourmode7
13,PNR-Transit,total,0,totaltourmode7
2,PNR-Transit,total,0,totaltourmode7
3,PNR-Transit,total,0,totaltourmode7
4,PNR-Transit,total,0,totaltourmode7
5,PNR-Transit,total,0,totaltourmode7
6,PNR-Transit,total,0,totaltourmode7
7,PNR-Transit,total,0,totaltourmode7
8,PNR-Transit,total,0,totaltourmode7
9,PNR-Transit,total,0,totaltourmode7
1,KNR-Transit,total,0,totaltourmode8
10,KNR-Transit,total,0,totaltourmode8
11,KNR-Transit,total,0,totaltourmode8
12,KNR-Transit,total,0,totaltourmode8
13,KNR-Transit,total,0,totaltourmode8
2,KNR-Transit,total,0,totaltourmode8
3,KNR-Transit,total,0,totaltourmode8
4,KNR-Transit,total,0,totaltourmode8
5,KNR-Transit,total,0,totaltourmode8
6,KNR-Transit,total,0,totaltourmode8
7,KNR-Transit,total,0,totaltourmode8
8,KNR-Transit,total,0,totaltourmode8
9,KNR-Transit,total,0,totaltourmode8
1,TNC-Transit,total,0,totaltourmode9
10,TNC-Transit,total,0,totaltourmode9
11,TNC-Transit,total,0,totaltourmode9
12,TNC-Transit,total,0,totaltourmode9
13,TNC-Transit,total,0,totaltourmode9
2,TNC-Transit,total,0,totaltourmode9
3,TNC-Transit,total,0,totaltourmode9
4,TNC-Transit,total,0,totaltourmode9
5,TNC-Transit,total,0,totaltourmode9
6,TNC-Transit,total,0,totaltourmode9
7,TNC-Transit,total,0,totaltourmode9
8,TNC-Transit,total,0,totaltourmode9
9,TNC-Transit,total,0,totaltourmode9
1,Taxi,total,0,totaltourmode10
10,Taxi,total,0,totaltourmode10
11,Taxi,total,0,totaltourmode10
12,Taxi,total,0,totaltourmode10
13,Taxi,total,0,totaltourmode10
2,Taxi,total,0,totaltourmode10
3,Taxi,total,0,totaltourmode10
4,Taxi,total,0,totaltourmode10
5,Taxi,total,0,totaltourmode10
6,Taxi,total,0,totaltourmode10
7,Taxi,total,0,totaltourmode10
8,Taxi,total,0,totaltourmode10
9,Taxi,total,0,totaltourmode10
1,TNC-Single,total,0,totaltourmode11
10,TNC-Single,total,0,totaltourmode11
11,TNC-Single,total,0,totaltourmode11
12,TNC-Single,total,0,totaltourmode11
13,TNC-Single,total,0,totaltourmode11
2,TNC-Single,total,0,totaltourmode11
3,TNC-Single,total,0,totaltourmode11
4,TNC-Single,total,0,totaltourmode11
5,TNC-Single,total,0,totaltourmode11
6,TNC-Single,total,0,totaltourmode11
7,TNC-Single,total,0,totaltourmode11
8,TNC-Single,total,0,totaltourmode11
9,TNC-Single,total,0,totaltourmode11
1,TNC-Shared,total,0,totaltourmode12
10,TNC-Shared,total,0,totaltourmode12
11,TNC-Shared,total,0,totaltourmode12
12,TNC-Shared,total,0,totaltourmode12
13,TNC-Shared,total,0,totaltourmode12
2,TNC-Shared,total,0,totaltourmode12
3,TNC-Shared,total,0,totaltourmode12
4,TNC-Shared,total,0,totaltourmode12
5,TNC-Shared,total,0,totaltourmode12
6,TNC-Shared,total,0,totaltourmode12
7,TNC-Shared,total,0,totaltourmode12
8,TNC-Shared,total,0,totaltourmode12
9,TNC-Shared,total,0,totaltourmode12
1,School Bus,total,0,totaltourmode13
10,School Bus,total,0,totaltourmode13
11,School Bus,total,0,totaltourmode13
12,School Bus,total,0,totaltourmode13
13,School Bus,total,0,totaltourmode13
2,School Bus,total,0,totaltourmode13
3,School Bus,total,0,totaltourmode13
4,School Bus,total,0,totaltourmode13
5,School Bus,total,0,totaltourmode13
6,School Bus,total,0,totaltourmode13
7,School Bus,total,0,totaltourmode13
8,School Bus,total,0,totaltourmode13
9,School Bus,total,0,totaltourmode13
1,Total,total,6164447.84,totalTotal
10,Total,total,348.7574109,totalTotal
11,Total,total,39161.12415,totalTotal
12,Total,total,3963.590867,totalTotal
13,Total,total,142760,totalTotal
2,Total,total,3061469.509,totalTotal
3,Total,total,2408371.448,totalTotal
4,Total,total,904476.809,totalTotal
5,Total,total,103723.5498,totalTotal
6,Total,total,171903.7704,totalTotal
7,Total,total,9652.863791,totalTotal
8,Total,total,20339.05683,totalTotal
9,Total,total,1670.52481,totalTotal
