Establishment_ID,Industry_No,Industry_Name,LUZ,MGRA,Employees,Size_Class
44613,10,MHS,18,4423,1,1
44614,10,MHS,18,4423,1,1
44615,10,MHS,18,4423,1,1
44616,10,MHS,18,4423,1,1
44617,10,MHS,18,4423,1,1
44618,10,MHS,18,4423,1,1
44619,10,MHS,18,4423,1,1
44620,10,MHS,18,4423,1,1
44621,10,MHS,18,4423,1,1
44622,10,MHS,18,4423,1,1
44623,10,MHS,18,4423,1,1
44624,10,MHS,18,4423,1,1
44625,10,MHS,18,4423,1,1
44626,10,MHS,18,4424,1,1
44627,10,MHS,18,4424,5,2
44628,10,MHS,18,4425,3,1
44629,10,MHS,18,4427,2,1
44630,10,MHS,18,4428,1,1
44631,10,MHS,18,5003,1,1
44632,10,MHS,18,5003,10,3
44633,10,MHS,18,5147,2,1
44634,10,MHS,18,5214,1,1
44635,10,MHS,18,5401,2,1
44636,10,MHS,18,5412,3,1
44637,10,MHS,18,5413,3,1
44638,10,MHS,18,5415,1,1
44639,10,MHS,18,5415,10,3
44640,10,MHS,18,5467,4,1
44641,10,MHS,18,5605,3,1
44642,10,MHS,18,5608,2,1
44643,10,MHS,18,5610,4,1
44644,10,MHS,18,5639,1,1
44645,10,MHS,18,5763,5,2
44646,10,MHS,18,5830,5,2
44647,10,MHS,18,6147,1,1
44648,10,MHS,18,6147,1,1
44649,10,MHS,18,6147,1,1
44650,10,MHS,18,6147,5,2
44651,10,MHS,18,6302,1,1
44652,10,MHS,18,6380,1,1
44653,10,MHS,18,6380,1,1
44654,10,MHS,18,6380,1,1
44655,10,MHS,18,6380,1,1
44656,10,MHS,18,6380,1,1
44657,10,MHS,18,6380,1,1
44658,10,MHS,18,6380,1,1
44659,10,MHS,18,6380,1,1
44660,10,MHS,18,6380,1,1
44661,10,MHS,18,6405,220,6
44662,10,MHS,18,6505,1,1
44663,10,MHS,18,6505,3,1
44664,10,MHS,18,6505,2,1
44665,10,MHS,18,6505,1,1
44666,10,MHS,18,6506,1,1
44667,10,MHS,18,6518,1,1
44668,10,MHS,18,6518,1,1
44669,10,MHS,18,6518,1,1
44670,10,MHS,18,6518,1,1
44671,10,MHS,18,6518,1,1
44672,10,MHS,18,6518,1,1
44673,10,MHS,18,6518,1,1
44674,10,MHS,18,6518,1,1
44675,10,MHS,18,6518,1,1
44676,10,MHS,18,6568,1,1
44677,10,MHS,18,6637,1,1
44678,10,MHS,18,6691,1,1
44679,10,MHS,18,6857,3,1
44680,10,MHS,18,7022,3,1
44681,10,MHS,18,7030,2,1
44682,10,MHS,18,7078,1,1
44683,10,MHS,18,7156,2,1
44684,10,MHS,18,7156,3,1
44685,10,MHS,18,7398,1,1
44686,10,MHS,18,7424,1,1
44687,10,MHS,18,7424,1,1
44688,10,MHS,18,7472,1,1
44689,10,MHS,18,7472,1,1
44690,10,MHS,18,8132,4,1
44691,10,MHS,18,8140,1,1
44692,10,MHS,18,8140,5,2
44693,10,MHS,18,8209,4,1
44694,10,MHS,18,8299,2,1
44695,10,MHS,18,8299,2,1
44696,10,MHS,18,8384,3,1
44697,10,MHS,18,8385,2,1
44698,10,MHS,18,8385,2,1
44699,10,MHS,18,8408,1,1
44700,10,MHS,18,8408,1,1
44701,10,MHS,18,8408,1,1
44702,10,MHS,18,8408,5,2
44703,10,MHS,18,8528,2,1
44704,10,MHS,18,8631,1,1
44705,10,MHS,18,8775,5,2
44706,10,MHS,18,9972,1,1
44707,10,MHS,18,9974,1,1
44708,10,MHS,18,9978,2,1
44709,10,MHS,18,9979,3,1
44710,10,MHS,18,9980,1,1
44711,10,MHS,18,9982,2,1
44712,10,MHS,18,9983,2,1
44713,10,MHS,18,9983,2,1
44714,10,MHS,18,9983,2,1
44715,10,MHS,18,9984,5,2
44716,10,MHS,18,9985,4,1
44717,10,MHS,18,9986,1,1
44718,10,MHS,18,9986,1,1
44719,10,MHS,18,9986,1,1
44720,10,MHS,18,9986,1,1
44721,10,MHS,18,9986,1,1
44722,10,MHS,18,9986,1,1
44723,10,MHS,18,9986,1,1
44724,10,MHS,18,9986,1,1
44725,10,MHS,18,9986,1,1
44726,10,MHS,18,10966,2,1
44727,10,MHS,18,10966,1,1
44728,10,MHS,18,10966,2,1
44729,10,MHS,18,10967,2,1
44730,10,MHS,18,10968,1,1
44731,10,MHS,18,10968,1,1
44732,10,MHS,18,10968,1,1
44733,10,MHS,18,10968,20,4
44734,10,MHS,18,10969,10,3
44735,10,MHS,18,10971,3,1
44736,10,MHS,18,10972,1,1
44737,10,MHS,18,10972,1,1
44738,10,MHS,18,10972,10,3
44739,10,MHS,18,10973,1,1
44740,10,MHS,18,10973,1,1
44741,10,MHS,18,10973,1,1
44742,10,MHS,18,10973,1,1
44743,10,MHS,18,10973,1,1
44744,10,MHS,18,10973,1,1
44745,10,MHS,18,10975,2,1
44746,10,MHS,18,10976,3,1
44747,10,MHS,18,10977,1,1
44748,10,MHS,18,10977,1,1
44749,10,MHS,18,10977,1,1
44750,10,MHS,18,10977,1,1
44751,10,MHS,18,10977,1,1
44752,10,MHS,18,10977,1,1
44753,10,MHS,18,10977,1,1
44754,10,MHS,18,10977,1,1
44755,10,MHS,18,10977,1,1
44756,10,MHS,18,10977,1,1
44757,10,MHS,18,10977,1,1
44758,10,MHS,18,10977,1,1
44759,10,MHS,18,10977,1,1
44760,10,MHS,18,10977,1,1
44761,10,MHS,18,10977,1,1
44762,10,MHS,18,10977,1,1
44763,10,MHS,18,10977,1,1
44764,10,MHS,18,10977,1,1
44765,10,MHS,18,10977,1,1
44766,10,MHS,18,10977,1,1
44767,10,MHS,18,10977,1,1
44768,10,MHS,18,10977,1,1
44769,10,MHS,18,10977,1,1
44770,10,MHS,18,10977,1,1
44771,10,MHS,18,10977,1,1
44772,10,MHS,18,10977,1,1
44773,10,MHS,18,10977,1,1
44774,10,MHS,18,10977,1,1
44775,10,MHS,18,10977,1,1
44776,10,MHS,18,10977,1,1
44777,10,MHS,18,10978,1,1
44778,10,MHS,18,10978,1,1
44779,10,MHS,18,10978,1,1
44780,10,MHS,18,10978,1,1
44781,10,MHS,18,10978,1,1
44782,10,MHS,18,10978,1,1
44783,10,MHS,18,10978,1,1
44784,10,MHS,18,10978,1,1
44785,10,MHS,18,11704,2,1
44786,10,MHS,18,11705,1,1
44787,10,MHS,18,11705,1,1
44788,10,MHS,18,11705,2,1
44789,10,MHS,18,11705,1,1
44790,10,MHS,18,11711,1,1
44791,10,MHS,18,11712,1,1
44792,10,MHS,18,11712,1,1
44793,10,MHS,18,11713,1,1
44794,10,MHS,18,11713,1,1
44795,10,MHS,18,11713,1,1
44796,10,MHS,18,11714,1,1
44797,10,MHS,18,11714,1,1
44798,10,MHS,18,11714,1,1
44799,10,MHS,18,11714,1,1
44800,10,MHS,18,11714,10,3
44801,10,MHS,18,11715,1,1
44802,10,MHS,18,11715,1,1
44803,10,MHS,18,11715,1,1
44804,10,MHS,18,11715,1,1
44805,10,MHS,18,11716,3,1
44806,10,MHS,18,11717,3,1
44807,10,MHS,18,11718,2,1
44808,10,MHS,18,11719,3,1
44809,10,MHS,18,11720,1,1
44810,10,MHS,18,11720,1,1
44811,10,MHS,18,11720,1,1
44812,10,MHS,18,11720,1,1
44813,10,MHS,18,11721,3,1
44814,10,MHS,18,11724,1,1
44815,10,MHS,18,11724,1,1
44816,10,MHS,18,11724,1,1
44817,10,MHS,18,11724,1,1
44818,10,MHS,18,11724,1,1
44819,10,MHS,18,11724,1,1
44820,10,MHS,18,11724,1,1
44821,10,MHS,18,11724,1,1
44822,10,MHS,18,11729,3,1
44823,10,MHS,19,3221,1,1
44824,10,MHS,19,3221,1,1
44825,10,MHS,19,3221,1,1
44826,10,MHS,19,3221,1,1
44827,10,MHS,19,3825,1,1
44828,10,MHS,19,3825,1,1
44829,10,MHS,19,3825,1,1
44830,10,MHS,19,3825,1,1
44831,10,MHS,19,3825,1,1
44832,10,MHS,19,3825,1,1
44833,10,MHS,19,3825,1,1
44834,10,MHS,19,3826,1,1
44835,10,MHS,19,3827,1,1
44836,10,MHS,19,3827,1,1
44837,10,MHS,19,3827,1,1
44838,10,MHS,19,3832,1,1
44839,10,MHS,19,3832,1,1
44840,10,MHS,19,3832,1,1
44841,10,MHS,19,4942,1,1
44842,10,MHS,19,4942,1,1
44843,10,MHS,19,5295,1,1
44844,10,MHS,19,5295,1,1
44845,10,MHS,19,5295,1,1
44846,10,MHS,19,5295,1,1
44847,10,MHS,19,5414,1,1
44848,10,MHS,19,5414,1,1
44849,10,MHS,19,5479,1,1
44850,10,MHS,19,5479,1,1
44851,10,MHS,19,5479,1,1
44852,10,MHS,19,5479,1,1
44853,10,MHS,19,5517,1,1
44854,10,MHS,19,5517,1,1
44855,10,MHS,19,5517,1,1
44856,10,MHS,19,5569,1,1
44857,10,MHS,19,5762,1,1
44858,10,MHS,19,5762,1,1
44859,10,MHS,19,5762,1,1
44860,10,MHS,19,5762,1,1
44861,10,MHS,19,5762,1,1
44862,10,MHS,19,5762,1,1
44863,10,MHS,19,5762,1,1
44864,10,MHS,19,5913,1,1
44865,10,MHS,19,5913,1,1
44866,10,MHS,19,5913,1,1
44867,10,MHS,19,5913,1,1
44868,10,MHS,19,5913,1,1
44869,10,MHS,19,5913,1,1
44870,10,MHS,19,5913,1,1
44871,10,MHS,19,5913,1,1
44872,10,MHS,19,5913,1,1
44873,10,MHS,19,5913,1,1
44874,10,MHS,19,5913,1,1
44875,10,MHS,19,5913,1,1
44876,10,MHS,19,5913,1,1
44877,10,MHS,19,5913,1,1
44878,10,MHS,19,5913,1,1
44879,10,MHS,19,5913,1,1
44880,10,MHS,19,5913,1,1
44881,10,MHS,19,5913,1,1
44882,10,MHS,19,5913,1,1
44883,10,MHS,19,5913,1,1
44884,10,MHS,19,5913,1,1
44885,10,MHS,19,5913,1,1
44886,10,MHS,19,5913,1,1
44887,10,MHS,19,5913,1,1
44888,10,MHS,19,5913,1,1
44889,10,MHS,19,5913,1,1
44890,10,MHS,19,6185,1,1
44891,10,MHS,19,6185,1,1
44892,10,MHS,19,6185,1,1
44893,10,MHS,19,6185,1,1
44894,10,MHS,19,6185,1,1
44895,10,MHS,19,6236,1,1
44896,10,MHS,19,6236,1,1
44897,10,MHS,19,6236,1,1
44898,10,MHS,19,6236,1,1
44899,10,MHS,19,6236,1,1
44900,10,MHS,19,6236,1,1
44901,10,MHS,19,6236,1,1
44902,10,MHS,19,6236,1,1
44903,10,MHS,19,6236,1,1
44904,10,MHS,19,6236,1,1
44905,10,MHS,19,6236,1,1
44906,10,MHS,19,6236,1,1
44907,10,MHS,19,6236,1,1
44908,10,MHS,19,6236,1,1
44909,10,MHS,19,6236,1,1
44910,10,MHS,19,6236,1,1
44911,10,MHS,19,6236,1,1
44912,10,MHS,19,6236,1,1
44913,10,MHS,19,6236,1,1
44914,10,MHS,19,6236,1,1
44915,10,MHS,19,6236,1,1
44916,10,MHS,19,6236,1,1
44917,10,MHS,19,6236,1,1
44918,10,MHS,19,6236,1,1
44919,10,MHS,19,6236,1,1
44920,10,MHS,19,6236,1,1
44921,10,MHS,19,6236,1,1
44922,10,MHS,19,6236,1,1
44923,10,MHS,19,6236,1,1
44924,10,MHS,19,6236,1,1
44925,10,MHS,19,6236,1,1
44926,10,MHS,19,6236,1,1
44927,10,MHS,19,6282,1,1
44928,10,MHS,19,6282,1,1
44929,10,MHS,19,6282,1,1
44930,10,MHS,19,6493,1,1
44931,10,MHS,19,6493,1,1
44932,10,MHS,19,6493,1,1
44933,10,MHS,19,6493,1,1
44934,10,MHS,19,6657,1,1
44935,10,MHS,19,6657,1,1
44936,10,MHS,19,6679,1,1
44937,10,MHS,19,6679,1,1
44938,10,MHS,19,6679,2,1
44939,10,MHS,19,6679,1,1
44940,10,MHS,19,6679,1,1
44941,10,MHS,19,6679,1,1
44942,10,MHS,19,6679,1,1
44943,10,MHS,19,6679,1,1
44944,10,MHS,19,6679,1,1
44945,10,MHS,19,6679,1,1
44946,10,MHS,19,6679,2,1
44947,10,MHS,19,6679,1,1
44948,10,MHS,19,6679,1,1
44949,10,MHS,19,6679,1,1
44950,10,MHS,19,6679,1,1
44951,10,MHS,19,6679,1,1
44952,10,MHS,19,6679,1,1
44953,10,MHS,19,6679,1,1
44954,10,MHS,19,6679,1,1
44955,10,MHS,19,6679,1,1
44956,10,MHS,19,6679,1,1
44957,10,MHS,19,6679,1,1
44958,10,MHS,19,6679,1,1
44959,10,MHS,19,6679,1,1
44960,10,MHS,19,6679,1,1
44961,10,MHS,19,6679,1,1
44962,10,MHS,19,7054,2,1
44963,10,MHS,19,7054,2,1
44964,10,MHS,19,7054,2,1
44965,10,MHS,19,7173,2,1
44966,10,MHS,19,7177,3,1
44967,10,MHS,19,7604,2,1
44968,10,MHS,19,7604,2,1
44969,10,MHS,19,7604,2,1
44970,10,MHS,19,7636,2,1
44971,10,MHS,19,7636,4,1
44972,10,MHS,19,7636,3,1
44973,10,MHS,19,7636,2,1
44974,10,MHS,19,7636,3,1
44975,10,MHS,19,7636,2,1
44976,10,MHS,19,7636,2,1
44977,10,MHS,19,7636,2,1
44978,10,MHS,19,7636,5,2
44979,10,MHS,19,7636,3,1
44980,10,MHS,19,7636,4,1
44981,10,MHS,19,7636,3,1
44982,10,MHS,19,7636,4,1
44983,10,MHS,19,7636,4,1
44984,10,MHS,19,7636,2,1
44985,10,MHS,19,7636,2,1
44986,10,MHS,19,7636,2,1
44987,10,MHS,19,7636,2,1
44988,10,MHS,19,7636,4,1
44989,10,MHS,19,7744,4,1
44990,10,MHS,19,7744,5,2
44991,10,MHS,19,8079,6,2
44992,10,MHS,19,8081,1,1
44993,10,MHS,19,8107,6,2
44994,10,MHS,19,8144,3,1
44995,10,MHS,19,8459,3,1
44996,10,MHS,19,8680,2,1
44997,10,MHS,19,8730,4,1
44998,10,MHS,19,8730,4,1
44999,10,MHS,19,8730,4,1
45000,10,MHS,19,8730,4,1
45001,10,MHS,19,8730,5,2
45002,10,MHS,19,8730,6,2
45003,10,MHS,19,8819,5,2
45004,10,MHS,19,8819,6,2
45005,10,MHS,19,8819,6,2
45006,10,MHS,19,8819,7,2
45007,10,MHS,19,8819,5,2
45008,10,MHS,19,8862,2,1
45009,10,MHS,19,8868,2,1
45010,10,MHS,19,9033,7,2
45011,10,MHS,19,9155,2,1
45012,10,MHS,19,9156,5,2
45013,10,MHS,19,9776,4,1
45014,10,MHS,19,9778,4,1
45015,10,MHS,19,9780,3,1
45016,10,MHS,19,9782,2,1
45017,10,MHS,19,9783,6,2
45018,10,MHS,19,9783,5,2
45019,10,MHS,19,9783,5,2
45020,10,MHS,19,9783,6,2
45021,10,MHS,19,9783,5,2
45022,10,MHS,19,9783,5,2
45023,10,MHS,19,9783,5,2
45024,10,MHS,19,9783,5,2
45025,10,MHS,19,9784,2,1
45026,10,MHS,19,9785,2,1
45027,10,MHS,19,9786,6,2
45028,10,MHS,19,9786,11,3
45029,10,MHS,19,9788,1,1
45030,10,MHS,19,9789,5,2
45031,10,MHS,19,9789,21,4
45032,10,MHS,19,9790,2,1
45033,10,MHS,19,9845,5,2
45034,10,MHS,19,9845,10,3
45035,10,MHS,19,9845,10,3
45036,10,MHS,19,9845,10,3
45037,10,MHS,19,9845,10,3
45038,10,MHS,19,9845,10,3
45039,10,MHS,19,9845,11,3
45040,10,MHS,19,9845,11,3
45041,10,MHS,19,9845,11,3
45042,10,MHS,19,9845,10,3
45043,10,MHS,19,9845,11,3
45044,10,MHS,19,9845,22,4
45045,10,MHS,19,9845,21,4
45046,10,MHS,19,9860,14,3
45047,10,MHS,19,9863,1,1
45048,10,MHS,19,9865,4,1
45049,10,MHS,19,9866,26,4
45050,10,MHS,19,9866,25,4
45051,10,MHS,19,9867,25,4
45052,10,MHS,19,9867,24,4
45053,10,MHS,19,9868,1,1
45054,10,MHS,19,9872,3,1
45055,10,MHS,19,9879,1,1
45056,10,MHS,19,9881,7,2
45057,10,MHS,19,9883,3,1
45058,10,MHS,19,9884,4,1
45059,10,MHS,19,9885,3,1
45060,10,MHS,19,9887,138,6
45061,10,MHS,19,9889,6,2
45062,10,MHS,19,9950,1,1
45063,10,MHS,19,9951,17,3
45064,10,MHS,19,10052,3,1
45065,10,MHS,19,10209,3,1
45066,10,MHS,19,10210,30,4
45067,10,MHS,19,10384,2,1
45068,10,MHS,19,10385,7,2
45069,10,MHS,19,10387,36,4
45070,10,MHS,20,3554,1,1
45071,10,MHS,20,4995,1,1
45072,10,MHS,20,4995,1,1
45073,10,MHS,20,4995,1,1
45074,10,MHS,20,4995,1,1
45075,10,MHS,20,5044,1,1
45076,10,MHS,20,5044,1,1
45077,10,MHS,20,5044,1,1
45078,10,MHS,20,5044,1,1
45079,10,MHS,20,5044,1,1
45080,10,MHS,20,5044,1,1
45081,10,MHS,20,5044,1,1
45082,10,MHS,20,5044,1,1
45083,10,MHS,20,5044,1,1
45084,10,MHS,20,6469,1,1
45085,10,MHS,20,7895,2,1
45086,10,MHS,20,9842,3,1
45087,10,MHS,20,9842,2,1
45088,10,MHS,20,9842,2,1
45089,10,MHS,20,9842,12,3
45090,10,MHS,20,9842,11,3
45091,10,MHS,20,9849,4,1
45092,10,MHS,20,9939,1,1
45093,10,MHS,20,9964,2,1
45094,10,MHS,20,10388,3,1
45095,10,MHS,20,24285,1,1
45096,10,MHS,21,1130,3,1
45097,10,MHS,21,4057,1,1
45098,10,MHS,21,5153,1,1
45099,10,MHS,21,5271,1,1
45100,10,MHS,21,5411,1,1
45101,10,MHS,21,5798,2,1
45102,10,MHS,21,6651,19,3
45103,10,MHS,21,8366,2,1
45104,10,MHS,21,9844,1,1
45105,10,MHS,21,9847,1,1
45106,10,MHS,21,9864,5,2
45107,10,MHS,21,9864,7,2
45108,10,MHS,21,9864,4,1
45109,10,MHS,21,9864,6,2
45110,10,MHS,21,9864,5,2
45111,10,MHS,21,9864,4,1
45112,10,MHS,21,9864,4,1
45113,10,MHS,21,9864,5,2
45114,10,MHS,21,9864,4,1
45115,10,MHS,21,9864,5,2
45116,10,MHS,21,9864,4,1
45117,10,MHS,21,9864,4,1
45118,10,MHS,21,9864,10,3
45119,10,MHS,21,9864,21,4
45120,10,MHS,21,9864,57,5
45121,10,MHS,21,9864,112,6
45122,10,MHS,21,9938,11,3
45123,10,MHS,22,2290,1,1
45124,10,MHS,22,2290,1,1
45125,10,MHS,22,2290,1,1
45126,10,MHS,22,2290,1,1
45127,10,MHS,22,2290,1,1
45128,10,MHS,22,2290,1,1
45129,10,MHS,22,2290,1,1
45130,10,MHS,22,2290,1,1
45131,10,MHS,22,2290,1,1
45132,10,MHS,22,2290,1,1
45133,10,MHS,22,2290,1,1
45134,10,MHS,22,2290,1,1
45135,10,MHS,22,2290,1,1
45136,10,MHS,22,2290,1,1
45137,10,MHS,22,2290,1,1
45138,10,MHS,22,2290,1,1
45139,10,MHS,22,2290,10,3
45140,10,MHS,22,3397,1,1
45141,10,MHS,22,4279,2,1
45142,10,MHS,22,5000,1,1
45143,10,MHS,22,5000,1,1
45144,10,MHS,22,5000,1,1
45145,10,MHS,22,5000,5,2
45146,10,MHS,22,5462,1,1
45147,10,MHS,22,5462,1,1
45148,10,MHS,22,5462,10,3
45149,10,MHS,22,5558,2,1
45150,10,MHS,22,5910,3,1
45151,10,MHS,22,5971,3,1
45152,10,MHS,22,5971,2,1
45153,10,MHS,22,6714,4,1
45154,10,MHS,22,7666,1,1
45155,10,MHS,22,7666,1,1
45156,10,MHS,22,7817,2,1
45157,10,MHS,22,7918,1,1
45158,10,MHS,22,8102,1,1
45159,10,MHS,22,8465,1,1
45160,10,MHS,22,8538,2,1
45161,10,MHS,22,8672,4,1
45162,10,MHS,22,8760,2,1
45163,10,MHS,22,9891,3,1
45164,10,MHS,22,9892,2,1
45165,10,MHS,22,9894,3,1
45166,10,MHS,22,9895,1,1
45167,10,MHS,22,9896,2,1
45168,10,MHS,22,9896,1,1
45169,10,MHS,22,9942,1,1
45170,10,MHS,22,9947,2,1
45171,10,MHS,22,10953,1,1
45172,10,MHS,22,10958,1,1
45173,10,MHS,22,10959,1,1
45174,10,MHS,22,10960,1,1
45175,10,MHS,22,10961,1,1
45176,10,MHS,22,10962,2,1
45177,10,MHS,22,10965,2,1
45178,10,MHS,22,10965,2,1
45179,10,MHS,23,280,4,1
45180,10,MHS,23,808,1,1
45181,10,MHS,23,808,1,1
45182,10,MHS,23,808,1,1
45183,10,MHS,23,808,1,1
45184,10,MHS,23,938,3,1
45185,10,MHS,23,1784,13,3
45186,10,MHS,23,1909,3,1
45187,10,MHS,23,2554,1,1
45188,10,MHS,23,2554,1,1
45189,10,MHS,23,2554,1,1
45190,10,MHS,23,2554,5,2
45191,10,MHS,23,3199,1,1
45192,10,MHS,23,3199,1,1
45193,10,MHS,23,3199,1,1
45194,10,MHS,23,3199,20,4
45195,10,MHS,23,3552,319,7
45196,10,MHS,23,4900,1,1
45197,10,MHS,23,6066,1,1
45198,10,MHS,23,6173,1,1
45199,10,MHS,23,6173,1,1
45200,10,MHS,23,6173,1,1
45201,10,MHS,23,6173,3,1
45202,10,MHS,23,6173,1,1
45203,10,MHS,23,6173,1,1
45204,10,MHS,23,6173,1,1
45205,10,MHS,23,6173,1,1
45206,10,MHS,23,6173,2,1
45207,10,MHS,23,6173,20,4
45208,10,MHS,23,6268,1,1
45209,10,MHS,23,6268,1,1
45210,10,MHS,23,6268,1,1
45211,10,MHS,23,6268,1,1
45212,10,MHS,23,6268,1,1
45213,10,MHS,23,6268,1,1
45214,10,MHS,23,6268,20,4
45215,10,MHS,23,7222,2,1
45216,10,MHS,23,7252,3,1
45217,10,MHS,23,7740,2,1
45218,10,MHS,23,8853,3,1
45219,10,MHS,23,10074,1,1
45220,10,MHS,23,10075,1,1
45221,10,MHS,23,10655,1,1
45222,10,MHS,23,10655,20,4
45223,10,MHS,23,10655,20,4
45224,10,MHS,24,4181,205,6
45225,10,MHS,25,194,5,2
45226,10,MHS,25,236,1,1
45227,10,MHS,25,236,1,1
45228,10,MHS,25,242,1,1
45229,10,MHS,25,299,3,1
45230,10,MHS,25,319,1,1
45231,10,MHS,25,344,1,1
45232,10,MHS,25,414,2,1
45233,10,MHS,25,424,5,2
45234,10,MHS,25,425,1,1
45235,10,MHS,25,448,1,1
45236,10,MHS,25,458,1,1
45237,10,MHS,25,622,4,1
45238,10,MHS,25,678,1,1
45239,10,MHS,25,678,1,1
45240,10,MHS,25,678,1,1
45241,10,MHS,25,678,1,1
45242,10,MHS,25,678,1,1
45243,10,MHS,25,678,1,1
45244,10,MHS,25,678,1,1
45245,10,MHS,25,678,1,1
45246,10,MHS,25,678,1,1
45247,10,MHS,25,776,1,1
45248,10,MHS,25,840,3,1
45249,10,MHS,25,874,2,1
45250,10,MHS,25,894,3,1
45251,10,MHS,25,952,1,1
45252,10,MHS,25,952,1,1
45253,10,MHS,25,952,1,1
45254,10,MHS,25,952,1,1
45255,10,MHS,25,952,1,1
45256,10,MHS,25,952,1,1
45257,10,MHS,25,952,1,1
45258,10,MHS,25,952,1,1
45259,10,MHS,25,1007,1,1
45260,10,MHS,25,1134,5,2
45261,10,MHS,25,1289,1,1
45262,10,MHS,25,1483,2,1
45263,10,MHS,25,1484,2,1
45264,10,MHS,25,1512,4,1
45265,10,MHS,25,1581,1,1
45266,10,MHS,25,1582,2,1
45267,10,MHS,25,1585,2,1
45268,10,MHS,25,1612,1,1
45269,10,MHS,25,1612,1,1
45270,10,MHS,25,1612,1,1
45271,10,MHS,25,1612,1,1
45272,10,MHS,25,1612,1,1
45273,10,MHS,25,1612,1,1
45274,10,MHS,25,1612,1,1
45275,10,MHS,25,1612,1,1
45276,10,MHS,25,1612,1,1
45277,10,MHS,25,1612,1,1
45278,10,MHS,25,1612,1,1
45279,10,MHS,25,1612,1,1
45280,10,MHS,25,1612,1,1
45281,10,MHS,25,1612,1,1
45282,10,MHS,25,1612,1,1
45283,10,MHS,25,1612,1,1
45284,10,MHS,25,1612,1,1
45285,10,MHS,25,1612,1,1
45286,10,MHS,25,1612,1,1
45287,10,MHS,25,1612,1,1
45288,10,MHS,25,1612,1,1
45289,10,MHS,25,1612,1,1
45290,10,MHS,25,1612,1,1
45291,10,MHS,25,1612,1,1
45292,10,MHS,25,1612,1,1
45293,10,MHS,25,1612,1,1
45294,10,MHS,25,1612,1,1
45295,10,MHS,25,1612,1,1
45296,10,MHS,25,1612,1,1
45297,10,MHS,25,1612,1,1
45298,10,MHS,25,1612,1,1
45299,10,MHS,25,1612,1,1
45300,10,MHS,25,1612,1,1
45301,10,MHS,25,1731,5,2
45302,10,MHS,25,1783,3,1
45303,10,MHS,25,1841,1,1
45304,10,MHS,25,1921,2,1
45305,10,MHS,25,1921,2,1
45306,10,MHS,25,1921,2,1
45307,10,MHS,25,1930,1,1
45308,10,MHS,25,1955,3,1
45309,10,MHS,25,1984,2,1
45310,10,MHS,25,2031,2,1
45311,10,MHS,25,2091,1,1
45312,10,MHS,25,2129,1,1
45313,10,MHS,25,2129,1,1
45314,10,MHS,25,2129,1,1
45315,10,MHS,25,2129,1,1
45316,10,MHS,25,2129,1,1
45317,10,MHS,25,2129,1,1
45318,10,MHS,25,2129,1,1
45319,10,MHS,25,2129,1,1
45320,10,MHS,25,2129,1,1
45321,10,MHS,25,2129,1,1
45322,10,MHS,25,2129,1,1
45323,10,MHS,25,2129,1,1
45324,10,MHS,25,2129,1,1
45325,10,MHS,25,2129,1,1
45326,10,MHS,25,2129,1,1
45327,10,MHS,25,2129,1,1
45328,10,MHS,25,2129,1,1
45329,10,MHS,25,2129,1,1
45330,10,MHS,25,2129,1,1
45331,10,MHS,25,2129,1,1
45332,10,MHS,25,2129,1,1
45333,10,MHS,25,2129,1,1
45334,10,MHS,25,2129,1,1
45335,10,MHS,25,2129,1,1
45336,10,MHS,25,2129,1,1
45337,10,MHS,25,2129,1,1
45338,10,MHS,25,2129,1,1
45339,10,MHS,25,2129,1,1
45340,10,MHS,25,2129,1,1
45341,10,MHS,25,2129,1,1
45342,10,MHS,25,2129,1,1
45343,10,MHS,25,2129,1,1
45344,10,MHS,25,2129,1,1
45345,10,MHS,25,2129,1,1
45346,10,MHS,25,2129,1,1
45347,10,MHS,25,2129,1,1
45348,10,MHS,25,2129,1,1
45349,10,MHS,25,2129,1,1
45350,10,MHS,25,2129,1,1
45351,10,MHS,25,2129,1,1
45352,10,MHS,25,2129,1,1
45353,10,MHS,25,2129,1,1
45354,10,MHS,25,2129,1,1
45355,10,MHS,25,2129,1,1
45356,10,MHS,25,2129,1,1
45357,10,MHS,25,2129,1,1
45358,10,MHS,25,2129,1,1
45359,10,MHS,25,2129,1,1
45360,10,MHS,25,2129,1,1
45361,10,MHS,25,2129,1,1
45362,10,MHS,25,2129,1,1
45363,10,MHS,25,2129,1,1
45364,10,MHS,25,2129,1,1
45365,10,MHS,25,2129,250,7
45366,10,MHS,25,2146,1,1
45367,10,MHS,25,2146,1,1
45368,10,MHS,25,2146,1,1
45369,10,MHS,25,2146,1,1
45370,10,MHS,25,2146,1,1
45371,10,MHS,25,2146,1,1
45372,10,MHS,25,2146,1,1
45373,10,MHS,25,2146,1,1
45374,10,MHS,25,2146,1,1
45375,10,MHS,25,2191,1,1
45376,10,MHS,25,2212,1,1
45377,10,MHS,25,2266,2,1
45378,10,MHS,25,2292,2,1
45379,10,MHS,25,2397,1,1
45380,10,MHS,25,2397,1,1
45381,10,MHS,25,2397,1,1
45382,10,MHS,25,2397,1,1
45383,10,MHS,25,2397,1,1
45384,10,MHS,25,2397,20,4
45385,10,MHS,25,2515,63,5
45386,10,MHS,25,2563,2,1
45387,10,MHS,25,2641,1,1
45388,10,MHS,25,2702,1,1
45389,10,MHS,25,3011,1,1
